Gene	S1	S2	S3	S4	S5	S6	S7	S8	S9
G5490	1503.608414	1403.097831	1509.96616	972.269089	933.9515736	1058.683342	845.6904034	768.3240189	737.4543341
G5491	6985.653311	6672.377847	6497.725348	3858.094961	4685.801208	4439.774805	4870.722384	4882.193381	3846.780312
G5492	369.7762913	463.7441035	396.1631647	322.5710005	324.3046568	328.4847523	339.721786	402.4554385	274.2237598
G5493	30.07216827	56.36122366	47.6261728	30.52578677	90.53027523	64.86004664	55.75980682	75.32588421	76.47674576
G5494	3769.04509	4117.335707	3531.913678	3213.864177	4111.67883	3860.218905	4139.649362	3824.40275	4143.947095
G5495	2299.963981	2296.967063	2221.111513	2219.270259	2052.401556	2215.702883	2212.838259	2225.341836	2052.854361
G5496	2156.285843	2077.454928	1913.706216	1489.385029	1807.167646	1872.572314	1978.440553	1935.875224	1796.111
G5497	219.41545	221.4897211	205.6584735	121.6475383	123.7629079	110.8897572	114.6173807	116.2170785	88.4945201
G5498	4351.554127	4045.153789	3988.691972	3907.300706	3887.072071	4391.652835	4808.767043	4799.334908	4237.90424
G5499	172.6365216	182.9267785	142.8785184	354.0080048	339.2020439	256.3017972	473.9583579	518.672517	589.9634673
G5500	3777.955362	3919.577028	3776.539021	3426.177858	2817.898061	3110.143849	3325.969218	2993.665855	2920.319163
G5501	4920.697756	4756.096242	4589.431197	2336.817318	3111.261991	3110.143849	3281.56789	3166.915389	3057.977306
G5502	33490.3714	28085.68766	28228.2491	20798.53979	24139.49681	27205.65117	28571.73805	25258.92114	24598.19901
G5503	1117.125362	1130.190853	1143.028147	1756.82737	1650.172106	1617.316647	1547.850934	1677.61505	1713.079105
G5504	5006.459125	4965.720443	5028.890883	3386.084288	2872.903798	2853.842052	2818.968011	2706.351411	2768.458197
G5505	226.098154	172.0500512	207.8232995	90.66614279	100.8438509	86.82877211	77.44417613	47.34769864	66.64402131
G5506	19472.28585	17804.21392	16462.41959	9929.992875	11163.87267	9863.957738	11604.23535	12582.65091	10288.30735
G5507	5136.771854	5317.730892	5193.417661	2810.650427	3532.97264	3502.442518	3218.57996	3152.926296	2759.717997
G5508	2123.986107	2334.541212	2588.049527	2923.18579	2800.708768	2866.395609	2716.741699	2118.809514	2528.10271
G5509	2168.537467	2099.208383	2017.617866	1510.798641	1764.767391	1955.216567	1673.826794	1811.049473	1497.851692
G5510	25472.24031	25203.35491	27001.87515	14115.21492	15543.70447	14484.713	15671.60348	16748.17231	13362.67253
G5511	2703.153792	2506.591263	2480.890638	2226.10439	2146.36969	2212.564494	2319.194928	2478.22159	1999.320639
G5512	3461.640703	3608.107108	3417.177899	3492.696737	3451.609987	3524.411244	3744.167769	3712.490007	3217.485947
G5513	2365.677237	2351.350699	2268.737686	1578.684346	2153.245407	1922.786544	1802.90042	1889.60361	2009.153364
G5514	1368.840548	1314.106425	1349.769034	851.5327682	963.7463477	1096.344014	1030.523837	1056.714547	967.9770964
G5515	898.8236961	1862.886761	947.1113909	787.2919334	770.0803159	625.5856111	860.1466496	839.3455669	1248.756006
G5516	6816.358141	8000.32738	6605.96665	4320.53785	3982.186157	4090.367457	4034.325282	3750.152949	3866.445761
G5517	1476.877597	1617.665998	1476.411357	1711.722103	1631.83686	1641.377632	1593.28485	1505.4416	1412.634747
G5518	9319.030812	11759.71988	11823.1974	21481.04171	22558.08187	17078.06873	22047.84065	19182.27446	24480.20632
G5519	942.2612725	861.2390493	1004.479281	895.7268177	770.0803159	846.3189956	876.6680738	785.5413639	770.2300823
G5520	2067.183123	1784.772083	1814.124219	1499.864031	1463.381791	1539.903043	1442.526854	1495.756844	1445.410495
G5521	3038.402779	3072.181086	3032.921277	2601.070398	2360.662873	2748.182944	2367.726612	2285.602544	2351.11367
G5522	2048.248794	1906.393671	2015.45304	1964.129355	1959.579375	1794.11258	1970.179841	2177.994138	1821.239074
G5523	3950.591884	4217.203841	4249.55351	3771.529297	3877.904448	3883.23376	4045.683761	4124.630202	4344.971684
G5524	693.8874382	758.4045359	724.1343092	963.6125226	747.1612589	664.2924131	779.6047064	815.6717175	766.9525075
G5525	2763.298129	2632.168024	2765.565262	2619.294748	2490.155545	2705.291623	2553.592634	2763.383866	2244.046226
G5526	1834.402264	2041.858366	2098.798842	2555.509522	2762.892324	2440.620787	2642.39529	2392.134866	2851.490092
G5527	11043.16846	10094.5918	9855.370531	7263.314816	7221.794867	8469.466735	8415.600473	8628.041994	7181.166427
G5528	13296.35351	15833.54868	14834.47041	22389.98118	20081.67776	18912.98037	21759.74832	17570.30053	23135.30812
G5529	795.2417831	931.4433805	773.925308	959.0564351	1025.627802	1003.238463	1082.153288	1170.779457	1143.873612
G5530	1139.401042	1147.989135	1033.704432	690.247268	734.5557775	670.5691918	700.0953523	705.9111434	761.4898828
G5531	5748.239276	5902.10779	5497.57572	7474.261671	6852.798049	6565.510527	9572.10017	8610.824649	9742.044885
G5532	12360.77494	12370.7942	12094.88307	8720.351623	8360.872001	8449.590269	8257.614354	7266.795658	7649.859626
G5533	3055.109539	2792.352555	2608.615374	2198.312256	2464.944583	2552.556674	2835.489436	2661.155881	2507.344736
G5534	537.9576768	424.1923676	428.6355552	579.5343399	451.5054233	444.6051584	499.7730833	494.9986676	424.9922014
G5535	4837.163955	4614.698786	4621.903588	4028.492636	3775.914644	4355.038293	4167.529265	4075.130336	3811.819514
G5536	1614.986815	1451.548708	1404.972098	1412.387149	1469.111555	1558.733379	1652.142424	1552.789299	1549.200364
G5537	7054.707919	6416.280357	6098.314945	3569.239008	4417.648241	4725.368236	4876.917918	5012.399552	4082.765699
G5538	4119.887053	4353.657329	4198.680098	10173.74356	10979.37427	11057.59182	11582.55098	11288.12179	12797.83714
G5539	2520.493215	2505.602469	2604.285722	2314.492489	2378.998119	2475.14307	2544.299333	2479.297674	2545.583109
G5540	2165.196115	2151.614433	2039.266126	1665.25001	2068.444896	1629.870204	1821.487023	1741.104009	1792.833426
G5541	2796.711649	2573.829214	2792.625587	2882.181002	2876.341656	3119.559017	3143.200962	3203.502247	2754.255372
G5542	28511.75687	26302.89317	25211.56402	15358.57122	18472.75996	16903.36506	20345.10136	18948.76421	16937.41414
G5543	21208.67512	21970.0005	23967.87146	12833.58749	13164.70635	12339.10081	12369.38381	12489.0316	11212.58345
G5544	2737.681097	2649.966305	2693.043589	1955.472788	1921.762931	2016.938224	2083.764633	2284.52646	1825.609174
G5545	7481.287195	6985.825354	7145.008333	6492.880407	7790.187481	7674.408099	8920.536502	7946.880784	7489.25846
G5546	301.8354667	264.9966305	305.2404711	387.7230528	378.1644408	301.2853779	385.1557026	356.1838239	332.1275816
G5547	1353.247572	1301.252111	1264.258405	960.4232613	1051.984717	1055.544953	1131.717561	1158.942533	939.5714479
