GeneID	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15	Sample_16	Sample_17	Sample_18	Sample_19	Sample_20	Sample_21	Sample_22	Sample_23	Sample_24
ENSMUSG00000016206	5	2	5	8	11	11	7	5	36	2	81	52	34	2	5	25	12	18	3	66	1	89	108	71
ENSMUSG00000092556	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	3	0	2	0	1	0	0
ENSMUSG00000061972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000092524	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	6
ENSMUSG00000060137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ENSMUSG00000059687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSMUSG00000092601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000016283	17	8	0	0	0	0	0	1	2	0	146	0	41	0	0	14	0	1	0	29	0	32	11	61
ENSMUSG00000090894	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	9	0	1
ENSMUSG00000090675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000051611	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059964	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSMUSG00000083947	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5
ENSMUSG00000092468	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSMUSG00000092186	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092390	5	2	2	14	5	2	5	0	0	0	0	6	103	0	4	9	6	4	0	1	1	6	24	88
ENSMUSG00000081724	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000043312	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000063240	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064153	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5
ENSMUSG00000057443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000054940	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092322	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	2
ENSMUSG00000092244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ENSMUSG00000092342	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0
ENSMUSG00000045999	13	42	87	58	1455	19	46	41	286	17	52	242	2162	17	19	2050	30	85	17	207	13	70	198	3706
ENSMUSG00000025433	0	0	0	0	35	0	0	0	2	0	0	0	0	0	0	219	3	1	0	4	0	1	12	9
ENSMUSG00000025431	0	0	0	0	0	0	0	0	45	0	0	0	0	0	4	9	1	0	0	0	0	3	5	14
ENSMUSG00000090897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1
ENSMUSG00000092043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000023930	1	0	2	0	0	0	0	0	0	0	0	32	6	0	5	5	1	0	0	1	0	5	239	14
ENSMUSG00000023926	0	1	0	0	0	0	1	0	0	0	0	1	4	0	0	1	1	0	0	1	0	1	0	3
ENSMUSG00000054951	0	3	0	0	57	1	8	0	2	0	4	18	73	1	0	71	3	15	0	3	0	4	24	141
ENSMUSG00000023919	21	22	6	76	108	71	42	11	10	3	36	31	106	0	65	112	98	37	1	14	7	138	77	104
ENSMUSG00000023921	300	325	285	126	261	260	308	139	80	46	163	661	300	51	95	392	445	777	134	136	82	287	762	691
ENSMUSG00000042256	0	0	0	165	49	1	1	0	1	0	1	229	2	0	117	32	2	19	0	0	0	2	494	29
ENSMUSG00000043972	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5
ENSMUSG00000023918	0	0	0	2	0	0	0	0	7	0	0	3	154	0	1	1	0	0	0	1	1	6	0	634
ENSMUSG00000057899	0	0	0	1	0	0	0	0	1	0	0	0	15	0	0	0	0	0	0	0	1	0	0	12
ENSMUSG00000061665	116	173	126	109	4089	51	393	35	82	6	148	739	1175	8	102	5379	140	797	15	166	18	737	594	2021
ENSMUSG00000023915	24	42	15	429	662	45	769	3	81	21	50	43	150	0	305	668	45	1417	9	68	42	69	127	215
ENSMUSG00000041293	0	0	0	0	0	0	1	2	1	0	1	0	0	0	0	3	0	8	1	0	0	0	0	0
ENSMUSG00000056492	38	25	32	65	30	213	71	10	564	8	60	728	195	5	35	51	283	197	10	817	46	144	1082	496
ENSMUSG00000064582	1	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	3
ENSMUSG00000023914	0	0	0	0	1839	6	1678	0	0	0	0	7	19	0	0	2371	9	3377	0	6	1	0	0	12
ENSMUSG00000023913	5	6	2	481	45	21	33	1	26	43	324	97	95	2	378	63	34	72	9	41	119	172	198	69
ENSMUSG00000090307	0	0	0	3	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	4	1	5	1
ENSMUSG00000040140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000023912	0	0	1	71	9	5	1	1	5	1	5	7	33	0	68	7	7	3	0	7	5	7	14	96
ENSMUSG00000023963	112	129	75	29	73	39	24	46	41	5	20	32	96	31	17	47	25	41	22	38	12	42	10	117
ENSMUSG00000084474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000039601	79	114	62	1873	53	1494	60	26	57	33	76	247	429	7	1195	98	3180	113	31	70	48	112	142	889
ENSMUSG00000023960	54	69	42	1431	299	128	326	14	120	8	180	1313	316	3	876	380	232	760	18	241	29	499	1317	749
ENSMUSG00000023961	46	105	20	212	98	108	98	14	87	51	46	230	318	5	116	171	156	163	5	136	130	128	413	607
ENSMUSG00000023959	2	3	1	25	1602	326	182	2	543	56	17	108	487	0	34	1839	642	322	1	746	188	51	152	722
ENSMUSG00000039153	0	0	1	6	6	5	4	1	5	0	177	5	38	0	10	4	1	11	0	5	1	1196	38	94
ENSMUSG00000090048	2	3	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	2	1	0	0
ENSMUSG00000070209	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089849	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	1
ENSMUSG00000073394	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	3	0
ENSMUSG00000038954	8	16	10	23	60	29	11	6	22	2	52	68	79	2	14	63	66	90	9	20	18	121	83	115
ENSMUSG00000023932	31	81	26	152	208	84	53	11	45	14	96	140	263	7	81	254	93	96	9	55	52	168	224	578
ENSMUSG00000073393	34	12	16	83	236	23	50	6	20	8	63	197	207	4	69	213	62	100	9	31	20	115	237	327
ENSMUSG00000023935	0	0	0	5	0	0	1	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0
ENSMUSG00000071077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSMUSG00000023938	12	27	31	29	2	34	12	10	15	3	20	19	20	3	26	10	21	23	10	12	17	9	20	17
ENSMUSG00000023949	0	0	0	81	0	0	2	0	19	0	6	0	0	0	76	1	0	5	0	26	0	1	0	0
ENSMUSG00000050405	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000023947	3	1	3	5	7	3	6	2	11	2	29	20	8	0	3	8	9	11	2	34	2	38	37	15
ENSMUSG00000037089	47	68	74	67	80	56	33	35	51	23	242	123	97	8	70	130	61	142	33	77	30	322	194	106
ENSMUSG00000023944	841	657	786	2126	1400	1408	441	506	1563	503	2862	1819	3060	294	1676	1724	1775	1355	599	1709	1113	3605	2055	4804
ENSMUSG00000023942	224	222	174	26	32	84	18	149	48	7	195	59	62	46	13	52	67	59	136	72	25	288	94	112
ENSMUSG00000067389	0	0	1	0	0	3	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079471	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	0	0	2	0	0	0
ENSMUSG00000058626	1	1	3	4	1	5	1	0	0	1	3	2	5	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000036026	49	39	48	97	59	104	30	23	61	32	55	44	87	10	83	89	90	79	38	72	53	92	67	100
ENSMUSG00000086472	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	2	0	1	0	0	1	2
ENSMUSG00000023939	47	58	53	24	91	112	22	41	56	35	94	59	81	22	13	64	165	71	41	70	52	116	90	152
ENSMUSG00000086615	0	0	1	5	0	0	0	2	1	1	2	1	1	0	1	1	1	1	1	3	0	1	0	2
ENSMUSG00000023951	9	26	10	10	11	23	19	6	86	2	18	65	81	3	8	61	35	23	2	91	13	33	59	137
ENSMUSG00000023967	36	37	28	61	45	112	26	22	38	25	109	73	77	14	62	49	125	89	30	73	46	146	86	141
ENSMUSG00000023966	0	1	0	22	9	7	16	1	86	0	7	6	3	0	11	9	4	52	1	96	0	23	4	10
ENSMUSG00000034509	8	8	12	20	112	45	8	8	15	7	45	32	38	2	9	106	46	15	7	36	34	47	47	132
ENSMUSG00000023952	6	12	2	15	112	24	6	1	32	6	35	34	32	0	14	157	22	34	2	43	13	30	54	69
ENSMUSG00000023953	2	2	3	4	4	8	1	3	7	0	14	8	32	0	1	3	6	8	1	5	8	12	22	50
ENSMUSG00000067150	12	12	14	40	28	18	13	3	19	3	61	46	29	2	28	18	20	53	6	25	16	72	51	39
ENSMUSG00000067148	14	12	15	25	56	20	19	8	48	4	80	40	43	5	20	79	22	52	8	72	9	61	54	63
ENSMUSG00000071074	63	75	69	93	178	86	55	55	97	22	164	193	135	28	66	184	114	189	75	152	59	189	253	238
ENSMUSG00000071073	0	0	0	23	0	1	1	0	0	0	0	1	0	0	19	1	0	1	0	4	1	2	1	1
ENSMUSG00000012296	2	3	3	9	22	24	4	0	15	9	42	20	54	2	8	18	24	22	3	19	36	25	41	79
ENSMUSG00000091684	1	0	1	0	1	0	0	0	1	1	2	4	8	0	0	1	2	0	1	0	2	5	4	12
ENSMUSG00000047428	0	0	0	11	0	1	0	0	9	0	0	0	4	0	8	0	0	1	0	1	0	0	0	21
ENSMUSG00000032842	8	2	4	10	12	7	4	2	8	0	13	13	10	1	3	17	10	12	2	7	2	9	20	24
ENSMUSG00000015597	25	9	4	55	50	14	34	4	15	3	23	43	189	5	47	63	13	66	10	18	5	51	65	346
ENSMUSG00000065808	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000023968	0	0	0	0	0	1	1	0	5	0	0	1	11	0	0	1	0	0	0	2	0	0	0	29
ENSMUSG00000067144	20	13	32	0	0	6	288	14	0	0	0	2	0	6	1	0	3	889	3	0	0	0	0	0
ENSMUSG00000091742	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0
ENSMUSG00000015599	0	0	0	15	0	0	0	0	0	0	0	0	0	0	25	1	0	2	0	0	0	1	0	1
ENSMUSG00000086673	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1
ENSMUSG00000040658	11	8	7	3	4	1	8	4	4	4	9	3	35	8	9	7	4	29	12	3	10	18	4	34
ENSMUSG00000040327	2	5	4	39	7	16	14	3	23	5	34	56	22	0	35	9	26	45	3	19	15	36	65	39
ENSMUSG00000015605	3	1	1	5	23	8	4	0	17	1	15	19	30	0	6	30	6	7	0	20	6	18	13	38
ENSMUSG00000023972	0	0	1	10	11	2	8	0	55	0	120	32	66	1	8	14	5	27	0	76	1	175	2	112
ENSMUSG00000003546	58	53	53	17	181	40	40	32	40	9	93	35	27	17	31	220	46	142	60	50	19	122	79	76
ENSMUSG00000002767	39	41	35	64	55	112	26	27	50	36	97	89	76	15	32	40	115	111	34	40	64	127	137	179
ENSMUSG00000038545	2	1	6	18	6	5	4	0	12	2	50	36	22	0	18	5	24	27	2	35	1	58	44	49
ENSMUSG00000023971	17	11	16	19	37	18	6	14	24	10	37	56	40	12	19	37	20	32	12	36	11	46	36	63
ENSMUSG00000063576	41	56	52	245	55	74	30	22	50	38	143	83	149	32	179	60	93	108	50	69	91	144	128	244
ENSMUSG00000002768	32	28	24	70	61	24	31	22	45	9	109	101	50	14	75	72	31	92	38	74	20	99	140	101
ENSMUSG00000059409	26	29	25	125	53	35	17	20	31	17	91	109	76	6	120	64	47	45	23	48	29	97	134	96
ENSMUSG00000002763	19	14	28	12	32	12	11	16	19	6	19	42	52	6	19	54	16	24	17	25	6	18	45	63
ENSMUSG00000002769	3817	4382	3506	5	2	9	25	2594	16	2	0	3	2	996	4	1	5	61	2075	20	1	0	12	5
ENSMUSG00000023973	46	30	46	83	25	16	18	12	44	3	85	107	52	2	47	25	29	69	26	74	5	123	126	51
ENSMUSG00000062619	43	52	35	5	41	22	22	37	25	8	71	47	50	22	5	47	38	77	29	23	12	63	53	129
ENSMUSG00000063888	81	58	67	70	78	66	40	37	75	21	248	134	103	20	46	62	57	107	48	106	33	198	174	156
ENSMUSG00000036568	8	19	13	63	57	7	16	4	18	3	24	48	164	1	35	138	13	37	5	42	8	46	67	249
ENSMUSG00000073388	2	0	1	0	0	0	0	1	2	0	5	5	3	0	1	3	1	3	1	1	0	4	5	16
ENSMUSG00000036430	19	20	24	43	31	20	14	3	31	2	59	38	50	4	36	40	41	46	16	30	11	66	70	120
ENSMUSG00000093309	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1
ENSMUSG00000023977	47	40	44	74	75	87	41	14	76	39	78	136	200	15	63	130	136	79	25	67	87	119	164	400
ENSMUSG00000084572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000091775	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064043	0	0	0	13	3	3	2	0	4	0	45	19	10	0	14	1	1	9	0	7	0	27	22	24
ENSMUSG00000034729	52	64	46	69	85	52	33	25	33	15	113	109	114	19	43	98	106	94	30	45	36	151	192	240
ENSMUSG00000023979	1	1	1	0	6	0	0	0	1	1	5	1	0	0	0	1	0	1	0	2	0	0	1	4
ENSMUSG00000023982	0	1	1	1	2	0	0	0	2	0	5	4	3	0	0	3	1	0	1	6	1	5	8	2
ENSMUSG00000047150	14	10	9	0	0	0	0	4	0	0	0	0	0	2	1	1	1	0	10	2	0	2	0	1
ENSMUSG00000034382	2	7	3	1	11	0	5	1	37	0	3	16	36	3	0	24	0	20	7	18	0	4	1	86
ENSMUSG00000023980	5	6	11	8	21	13	10	9	29	5	35	34	36	1	11	20	18	28	4	34	17	58	46	59
ENSMUSG00000034165	30	39	53	36	115	108	77	28	150	4	156	343	103	9	28	164	124	228	37	190	13	190	402	109
ENSMUSG00000023988	20	22	10	46	27	34	12	6	37	18	51	34	54	8	26	15	39	32	11	28	53	45	50	76
ENSMUSG00000092558	18	13	24	39	42	26	21	5	25	5	69	74	61	6	26	39	33	57	5	29	18	84	76	102
ENSMUSG00000023984	0	0	0	0	0	0	3	0	1	0	0	3	2	0	0	0	3	1	0	0	0	0	1	7
ENSMUSG00000090115	0	4	0	14	11	0	0	0	3	0	6	15	23	0	5	42	10	2	0	6	1	4	12	39
ENSMUSG00000033475	0	0	0	0	0	0	0	1	0	0	4	0	0	0	1	0	0	0	0	0	0	1	1	2
ENSMUSG00000079444	0	2	0	1	0	2	0	0	0	0	2	0	1	0	0	0	2	1	0	0	2	2	1	1
ENSMUSG00000084880	1	1	1	0	0	0	0	0	1	0	3	2	0	0	2	0	1	2	1	0	0	0	1	0
ENSMUSG00000023266	0	1	0	2	0	0	2	0	0	0	0	2	0	0	5	0	2	4	0	0	1	0	7	2
ENSMUSG00000086930	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000023987	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSMUSG00000023990	2	2	2	4	21	13	2	3	14	28	12	5	71	0	2	18	12	10	1	9	76	25	14	54
ENSMUSG00000032717	0	0	0	1	0	0	0	0	8	0	31	2	7	0	0	2	2	2	0	9	0	46	2	9
ENSMUSG00000023991	0	1	4	24	10	5	1	2	4	0	6	15	8	1	14	22	4	3	1	12	2	14	26	23
ENSMUSG00000084288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000073386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	5
ENSMUSG00000043939	1	0	0	0	0	0	0	0	1	0	15	4	0	0	0	0	0	1	0	0	0	3	7	4
ENSMUSG00000042265	0	0	0	0	1	0	2	0	4	0	1	0	0	0	0	1	0	0	0	4	0	0	0	0
ENSMUSG00000041754	0	0	0	0	0	0	0	0	5	0	2	0	0	0	0	2	0	0	0	2	0	1	3	0
ENSMUSG00000051682	4	3	3	0	1	0	0	1	7	0	6	2	0	2	0	0	1	3	5	10	0	6	6	2
ENSMUSG00000071068	1	0	0	2	3	0	0	0	2	0	1	1	0	0	6	0	1	1	0	13	0	0	0	0
ENSMUSG00000043740	8	5	2	11	4	4	3	4	1	0	64	14	5	2	1	4	1	9	3	9	3	25	26	14
ENSMUSG00000023992	4	1	1	25	2	7	1	0	2	0	297	27	3	1	21	0	7	2	4	25	0	93	214	10
ENSMUSG00000023993	0	0	0	0	0	4	0	0	6	0	0	1	0	0	0	0	1	0	0	7	0	1	3	1
ENSMUSG00000023994	10	8	9	15	29	15	13	5	22	1	68	61	38	0	13	42	20	35	5	29	4	71	64	69
ENSMUSG00000040771	64	100	41	45	111	75	64	23	52	32	83	170	153	23	48	145	112	173	29	94	46	155	186	330
ENSMUSG00000040694	0	0	0	0	3	281	5	0	131	149	4	2	1902	0	1	10	439	13	0	10	303	23	1	5013
ENSMUSG00000023995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	1
ENSMUSG00000043592	0	0	1	0	2	0	0	0	1	0	0	1	0	0	0	5	0	0	0	1	0	1	4	0
ENSMUSG00000040490	0	0	0	18	0	0	0	0	0	0	0	0	1	0	12	0	0	2	0	0	0	2	1	3
ENSMUSG00000092268	2	2	3	0	0	0	1	2	1	0	2	2	1	2	0	1	0	0	1	2	0	1	7	1
ENSMUSG00000064120	75	93	70	6	14	14	9	63	25	7	38	94	27	31	3	22	13	48	57	55	16	51	148	39
ENSMUSG00000040260	3	5	2	80	16	8	10	3	11	0	19	22	9	0	68	27	11	26	2	12	0	50	26	3
ENSMUSG00000023999	0	0	0	0	0	3	0	0	6	0	1	3	0	0	6	0	2	0	0	18	0	0	0	0
ENSMUSG00000090012	0	0	0	1	0	0	0	0	0	1	1	2	0	0	2	0	0	0	0	1	0	2	0	1
ENSMUSG00000039316	1	3	0	30	30	65	7	1	25	1	69	74	49	0	36	6	117	14	2	60	10	78	91	57
ENSMUSG00000010592	0	0	0	88	1	0	0	0	0	1	1	0	0	0	34	0	5	0	0	1	3	28	10	12
ENSMUSG00000038910	5	13	6	37	35	5	1	4	4	7	39	13	26	1	43	71	4	13	5	9	12	21	32	42
ENSMUSG00000023923	17	15	10	67	55	39	20	10	24	1	44	126	77	2	49	74	59	59	5	45	10	85	189	169
ENSMUSG00000084583	0	0	0	0	1	0	0	0	1	0	4	7	1	0	0	0	0	0	0	0	1	1	2	1
ENSMUSG00000023927	0	0	0	221	68	20	0	1	6	15	23	30	264	1	89	109	23	11	1	16	31	107	20	606
ENSMUSG00000078067	0	0	0	0	1	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	2	0	0	1
ENSMUSG00000035580	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	4	0	0	0	0	0	0	0	0
ENSMUSG00000073383	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000023931	0	0	0	0	6	0	0	0	12	0	0	0	2	0	0	15	1	1	0	5	0	2	0	6
ENSMUSG00000017831	160	247	128	435	1201	117	239	50	101	11	202	440	731	24	342	1165	115	466	20	124	43	765	578	1299
ENSMUSG00000044957	0	0	0	0	3	0	0	0	1	0	0	1	3	0	0	3	0	0	0	1	1	1	5	19
ENSMUSG00000000708	76	74	93	71	336	95	77	38	38	10	46	342	454	19	47	531	138	140	23	59	36	149	344	780
ENSMUSG00000078224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000023940	0	0	1	0	85	0	0	4	2	0	7	6	112	0	0	40	1	6	0	4	0	15	26	121
ENSMUSG00000023122	54	43	42	7	331	1	211	17	0	0	0	0	4	5	1	313	0	449	12	0	0	1	0	1
ENSMUSG00000021631	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000023943	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000023945	0	0	0	72	75	0	0	0	1	0	3	29	5	0	61	49	4	0	0	1	0	6	544	7
ENSMUSG00000024172	0	0	0	248	7	0	0	0	0	0	0	0	14	0	190	0	0	1	0	0	0	7	0	8
ENSMUSG00000090426	0	1	2	2	0	2	0	0	1	2	1	1	2	1	0	7	1	3	0	1	1	4	3	11
ENSMUSG00000091504	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
ENSMUSG00000024174	2	4	3	9	6	9	5	1	9	1	8	26	19	0	3	16	10	2	1	10	3	41	29	71
ENSMUSG00000088499	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032915	47	161	17	0	0	1	3	15	11	0	2	64	12	2	1	9	1	26	4	36	0	320	230	192
ENSMUSG00000093740	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	2
ENSMUSG00000057835	80	157	57	176	447	65	120	24	13	0	32	393	341	3	196	381	132	157	7	44	18	225	504	780
ENSMUSG00000003198	173	235	100	238	335	58	223	41	28	6	30	412	449	7	181	395	150	360	10	68	13	262	386	599
ENSMUSG00000062101	212	243	106	231	243	94	172	31	23	5	23	400	459	3	214	274	174	366	4	66	25	286	605	743
ENSMUSG00000003206	1	0	0	2	0	0	2	0	2	0	5	3	6	0	1	0	2	4	0	6	0	13	10	2
ENSMUSG00000084841	0	0	0	1	0	0	0	0	0	0	1	1	7	0	2	4	0	0	0	1	0	3	7	12
ENSMUSG00000003208	3	3	7	6	7	8	2	3	10	1	22	11	9	0	7	9	7	9	0	5	5	22	19	13
ENSMUSG00000039154	0	0	0	30	2	2	1	0	0	0	0	1	0	0	28	0	0	15	0	0	0	0	0	1
ENSMUSG00000011589	0	1	0	53	4	0	0	0	0	0	0	0	0	0	49	1	0	1	0	1	0	0	0	0
ENSMUSG00000038781	27	28	21	1	104	19	5	22	33	2	25	14	46	6	4	133	23	23	27	35	4	15	23	155
ENSMUSG00000003199	3	5	9	18	27	5	2	6	9	1	14	19	16	3	6	42	4	13	5	12	1	18	22	32
ENSMUSG00000084755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000003200	22	22	19	45	26	10	14	2	62	4	162	59	89	4	42	26	27	49	12	64	4	184	86	120
ENSMUSG00000002835	0	0	0	6	5	3	0	0	6	0	12	4	10	0	3	6	0	4	1	12	0	11	19	8
ENSMUSG00000019578	41	40	41	96	75	87	23	21	76	27	112	82	106	15	92	91	100	81	30	77	76	189	172	246
ENSMUSG00000002833	28	18	16	62	23	36	7	8	22	11	127	54	55	7	64	32	46	33	19	53	17	169	65	72
ENSMUSG00000002831	6	15	25	20	30	271	3	12	66	157	182	4750	419	13	10	56	275	9	27	262	422	616	7463	904
ENSMUSG00000011305	117	198	155	1	0	395	10	137	29	35	215	15	65	79	3	0	536	21	158	54	76	86	53	174
ENSMUSG00000037095	476	625	503	2	8	64	3	378	73	4	26	329	45	237	1	4	91	13	347	275	14	32	471	84
ENSMUSG00000001227	0	3	1	9	1	4	0	1	1	0	1	15	5	0	7	2	3	2	2	3	0	4	14	6
ENSMUSG00000044469	47	41	62	12	22	6	1	31	2	0	18	11	1	18	13	17	12	3	43	7	0	28	23	14
ENSMUSG00000019579	102	86	66	78	134	48	52	45	81	12	231	159	78	27	81	132	67	136	56	140	24	251	194	147
ENSMUSG00000001229	59	59	54	64	30	41	10	21	43	21	62	58	59	19	63	33	51	50	44	75	37	81	72	95
ENSMUSG00000043683	19	18	30	54	42	178	17	19	60	160	60	69	303	4	36	44	224	68	18	53	336	59	75	431
ENSMUSG00000047123	13	8	10	8	51	12	11	9	16	1	21	18	22	5	10	53	16	34	12	14	1	29	19	29
ENSMUSG00000024197	78	39	49	46	184	294	58	31	129	20	349	217	267	10	55	225	482	220	40	181	29	378	382	495
ENSMUSG00000073380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ENSMUSG00000001228	1	0	2	5	79	3	2	0	7	0	10	2	106	0	2	74	2	3	0	21	0	26	23	35
ENSMUSG00000024201	13	12	13	83	32	29	5	4	16	7	53	69	50	2	55	36	27	45	9	49	25	97	93	95
ENSMUSG00000013236	2	2	4	318	37	26	4	0	41	5	97	70	88	1	278	51	24	11	3	24	10	174	87	150
ENSMUSG00000042625	17	26	25	32	46	28	18	13	62	6	113	87	144	11	14	81	34	37	8	67	14	142	100	234
ENSMUSG00000071054	23	17	24	64	83	39	20	10	47	12	88	87	97	4	38	62	35	47	16	62	15	107	95	274
ENSMUSG00000049760	78	88	63	75	109	179	74	45	86	18	240	227	132	32	61	82	277	266	55	94	32	282	295	276
ENSMUSG00000057863	30	31	19	30	57	67	18	12	76	16	184	75	108	10	29	38	80	58	23	84	27	140	130	232
ENSMUSG00000041168	103	82	92	57	54	125	42	61	44	34	245	186	106	31	62	75	109	177	69	73	53	395	222	176
ENSMUSG00000040828	3	1	1	0	5	1	4	0	0	0	5	0	1	0	0	0	0	8	0	1	0	5	0	3
